#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_241	عايش علي امل ان حاجة تحصل تغير كل الي انا فيه..	Egypt	eg_Suez
TRAIN_242	لحظه لحظه وين تبين تسكتين البيب؟؟	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_243	▬•●◕(1)◕●•▬▬▬◕ عاوز تكبر صفحتك للمليون انضم الي اكبر جروب تبادل علي الفيس بوك ↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓...  URL 	Tunisia	tn_Ariana
TRAIN_244	 USER  من مطعمنا ..مفركة بطاطا وبيظ وفول وحمص وخبز كماج طالع من الفرن URL 	Jordan	jo_Aqaba
TRAIN_245	هاد لعام قررت مانتسجلش حيت ديجا 6 لمرات متابعة ووالو	Morocco	ma_Souss-Massa-Draa
TRAIN_246	متزاعلين عشان درجه	Saudi_Arabia	sa_Najran
TRAIN_247	لوسيلسو _ندومبيلي _ ايركسن ماشاءالله URL  …	Egypt	eg_Qena
TRAIN_248	ابوي ترك مفتاح السيارة بالسيارة و تركتني لحالي مشتهية شغلا و اعمل حادث	Syria	sy_Aleppo
TRAIN_249	سنغافورة دوله حديثة العهد أصبحت هكذا في 30 عام أهم شي العشر فردات خبزه بربع . . . مراسل طبرق URL 	Libya	ly_Al-Butnan
TRAIN_250	يامساء الزين ارحب	Kuwait	kw_Jahra
TRAIN_251	كلي على بعضي انحب مااقدر احدد شي #شي_تحبه_في_نفسك	Iraq	iq_Wasit
TRAIN_252	ما يديروا ولو .الله مع الطيبين إلى يوم الدين	Algeria	dz_Béchar
TRAIN_253	المقطع ذا فعلا قديم؟	Saudi_Arabia	sa_Ar-Riyad
TRAIN_254	هي غير الخدود ماخذه مكان حتى من العيون	Iraq	iq_Ninawa
TRAIN_255	البنت من دول الواد #يخونها تفضل تلعن وتشتم #الشباب كلها طب يبنت الكلب انا مالي انا كنت في #الحمام :D	Egypt	eg_Gharbia
TRAIN_256	ما هو هيفضل تقيل كدا وعبيط خالص يبقي مهنشربش خالص	Egypt	eg_Faiyum
TRAIN_257	شوبير مُداعبا عمرو أديب: شعرك وقع من قلة فوز الزمالك بالدورى  URL 	Egypt	eg_Port-Said
TRAIN_258	الصراحه مشكله تكون صاحي لهالوقت وتفكر ولحالك	Saudi_Arabia	sa_Ar-Riyad
TRAIN_259	 USER  اي والله أحسن شي...ألف لااااايك	Syria	sy_Lattakia
TRAIN_260	أكثر معلومة مو مهمة في العالم: لما الطيار يقولك درجة الحرارة الخارجية وأنت بنص الرحلة! شسوي لامك حبيبي ؟؟ =))	Kuwait	kw_Hawalli
TRAIN_261	يجي يقولك بالمصايح : اقولك والله ما تردني عيب عليك	Bahrain	bh_Capital
TRAIN_262	لا بس الدماغ جايه بسرس	Egypt	eg_South-Sinai
TRAIN_263	حتى أنا معاك والله حرام يخسر	Libya	ly_Misrata
TRAIN_264	لما خبرت صديقتي لازم تدخل شاروخان ف السالفه عشان افهم  URL  … URL 	Oman	om_Ad-Dakhiliyah
TRAIN_265	#شي_حلو_واختفي العيديه زمان عشره وعشرين توا معاش يعطو فيا	Libya	ly_Tripoli
TRAIN_266	مشيت كثير وسيارتي بعيده بديت اخاف	Saudi_Arabia	sa_Al-Quassim
TRAIN_267	امالا بنرفعك لمروان لطريق مشتل	Libya	ly_Tripoli
TRAIN_268	لا تنام لــيلك وانت شايل على الناس سـامـح ترا گـل المخاليق ، يخطون ! خـل الــخفوق ابيض من اوراق كراس يــرضى علـــيك مــدبر الخلق والكون	Oman	om_Musandam
TRAIN_269	وين باقي الشيعه تعرف انه الحق للتسنن والتشيع عذاب وتلاعب	Saudi_Arabia	sa_Ha'il
TRAIN_270	﮼هههههههههههههههههههههههههههه تذكرني بالنظام القديم	Saudi_Arabia	sa_Najran
TRAIN_271	كانوا يقولون انتوا من بعض ماتملون كنت اضحك وليتني قلت اذكروا الله	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_272	ضحكاتي لو كلهن #صدك چا صرت رب #العافية  URL 	Iraq	iq_Karbala
TRAIN_273	شكرا لكم خدمة ممتازة جدا ختمت gears4 و tomb raider بدون لا اشتريهم وان شاء الله بعد بختم just cause 4	Oman	om_Ad-Dakhiliyah
TRAIN_274	يا الله كيف بدا هاليوم ، وكيف انتهى !	Palestine	ps_West-Bank
TRAIN_275	"""- إحفظ بنات الناس تستر خواتك ، ومن دق باب الخلق مدقوق بابه ! \"""""	Saudi_Arabia	sa_Asir
TRAIN_276	قلت بالاك داخلة تغني في اه يادنيا لفي بينا يا دنيا	Algeria	dz_El-Oued
TRAIN_277	غير حركة هاي .. عود والله داانطيكم اني	Iraq	iq_Arbil
TRAIN_278	اللي وصلنـي منه يكفيني عمٌـر . URL  …	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_279	ياشين التكبر والغرور	Saudi_Arabia	sa_Jizan
TRAIN_280	قاعدة على الطريق وبشتكي لحالي لو حابة تعاليي	Palestine	ps_Gaza-Strip
TRAIN_281	اي السابع اخر واحد	Iraq	iq_Al-Anbar
TRAIN_282	انا اليوم قررت اطلع من البيت و اعمل مشوار بس هاد القرار لسا قيد التفكير	Syria	sy_Hims
TRAIN_283	القوالب نامت و الانصاص قامت معلش مسيرها تتعدل URL  …	Egypt	eg_Aswan
TRAIN_284	شهادة اعتز بيها والله،	Syria	sy_As-Suwayda
TRAIN_285	حتى في الزطلة يعطوك حاجة قليلة	Algeria	dz_Oran
TRAIN_286	الله يخلي المكيف والله يرحم الله مخترعنه	Oman	om_Musandam
TRAIN_287	عاد يا سيدي حتى وكان فتكم بالحديث...كيف العادة الوقت هذا كل يوم ندخل نعمل دورة على ستوريات الحسناوات اللي معيا هنا ونبدا نطيش في القلوب ... وكيف العادة بربي ما تفهمونيش بالغالط راهو ما على بالي بالتصاور وقصدي...  URL  …	Tunisia	tn_Ariana
TRAIN_288	ممتاز احتاجها ماالقى نسخة مجانية في سورس معين	Saudi_Arabia	sa_Ha'il
TRAIN_289	 USER  كلام سليم يا شيخنا بدال التصوير وعض والتميلح URL 	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_290	حتى لو سبتها حاول تبينلها انك كنت بتحبها مش اول ما تسيبها تعرف غيرها	Egypt	eg_Red-Sea
TRAIN_291	ططيب وليه ماتفتر عندي	Iraq	iq_Al-Anbar
TRAIN_292	لا تستغرب ممكن يعملوها	Djibouti	dj_Djibouti
TRAIN_293	 USER  ياريت لو تعطيني تردد جلوبل فقط	Iraq	iq_An-Najaf
TRAIN_294	ما فيه خلطة لا هوك ولا إيلاه.. مقاطع الجميع ما رديت اعليك!	Mauritania	mr_Nouakchott
TRAIN_295	ياما حاولت الفراق وما قويت كنت ابي أنساه لكن ما نسيت ..	Iraq	iq_Wasit
TRAIN_296	ايه هو الطلب اللي نفسك تنامي وتقومي تلاقي متحقق ؟؟ — الاقى مصر اتغيرت :)  URL 	Egypt	eg_Port-Said
TRAIN_297	تعالي انا نديرهلك في جلسة لكن تقوليش غالي	Libya	ly_Misrata
TRAIN_298	للبلي لايكد يور تويت	Syria	sy_Hims
TRAIN_299	الله عليك يا ابو نوارة	Libya	ly_Tripoli
TRAIN_300	 USER  خل العالميه تزود بطولاتك	Syria	sy_As-Suwayda
TRAIN_301	علي فكرة انا ممكن اقفل طريق الساحل و متعديش الكيلو ٢١ حتي	Egypt	eg_Alexandria
TRAIN_302	اجاني اتصال الصبح الو الو نعم -أخي علي اشلونك -الحمدلله بخير هو: يمكن ما عرفتني ؟ انا: لا والله ولا ضغرا بيك هو...  URL 	Iraq	iq_Kirkuk
TRAIN_303	عايز تقدم تربوي ؟	Egypt	eg_Dakahlia
TRAIN_304	انت غير دير حل ال مكرون راه ضاقت عليه	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_305	خليك بس متأكد انك قابل للاستبدال ف اى وقت .. العشم مهلك للأعصاب ..	Lebanon	lb_South-Lebanon
TRAIN_306	بوري جراحه بلطي باطنه باربون أنف و اذن دنيس رمد	Egypt	eg_Beheira
TRAIN_307	وكأس العالم كم هدف بحكم اننا الحين نعيش جو كأس العالم 5 أهداف فقط لو كنت غلطان صحح لي	Bahrain	bh_Capital
TRAIN_308	ظليتو تلعبو بالبلون؟	Jordan	jo_Zarqa
TRAIN_309	انا لا اتكلم على لي رفدوهم منذ 22 فيفري و ارواح... بل منذ أن اخذت الجزائر استقلالها.. الكل يعلم كيف تسير الأمور... عدالة التليفون ماشي حديثة بل منذ القدم	Algeria	dz_Bouira
TRAIN_310	نديروها في معلقات رياض الفتح ههههههه	Algeria	dz_Ouargla
TRAIN_311	اني مجرب هالشي من اخذت سبليمنت فايتمن دي كلش هواي اشياء تغيرت بنومي وبيومي	Iraq	iq_Babil
TRAIN_312	عادي عادي واحد صفر ! ان شالله بيرجع #العنابي و بيسجل	Qatar	qa_Ar-Rayyan
TRAIN_313	اذا مابقى غير البحث باليوتيوب اكتبي مشكلتك وشوفي فيديو خاص بالشرح	Iraq	iq_Al-Muthannia
TRAIN_314	عرضتيني وقعدت برا	Algeria	dz_Biskra
TRAIN_315	مع هشام مش حاتقدر اتغمض عينيك استمر	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_316	عشان تنشطو عادي	Libya	ly_Misrata
TRAIN_317	هناك من الناس من تحطه على الجرح يبرأ و من الناس من يقع على الجرح كالذباب	Algeria	dz_Béchar
TRAIN_318	هو ليه الريال مش داخل في صفقة دى ليخت	Egypt	eg_South-Sinai
TRAIN_319	روحي تعالجي حرام تقضي عطلتك هيك	Syria	sy_Hims
TRAIN_320	كيف يحذر عن نفسة انه سيقتل يسير عكس نفسة هادا اثبات ان كل مخططات مصر مخترقة ومكشوفة وينجو منها الاجانب الضحية مواطنين ابرياء	Syria	sy_Aleppo
TRAIN_321	متدوريش ورا الراجل عشان متزعليش..	Egypt	eg_Dakahlia
TRAIN_322	هنرجع حق مين ولا مين ولا مين ....؟!!	Egypt	eg_Faiyum
TRAIN_323	اني حزينه عشان مارحت الفعاليه.	Iraq	iq_Basra
TRAIN_324	"""\"" USER : شوفة الأحباب صارت صعبه صعبه .\"""""	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_325	ولد ولد ولد (انا) ولد ولد ولد	Palestine	ps_West-Bank
TRAIN_326	اللي بتعمله معايا ياعم	Egypt	eg_Sohag
TRAIN_327	شكله امعش خطم العطيب	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_328	اصلا التحليلات لعبتي stage 3 done	Iraq	iq_Babil
TRAIN_329	هههههههههههههههههههههههههههههههههههههههه اضحك الله سنكِ ههه	Qatar	qa_Ar-Rayyan
TRAIN_330	تعي انا افشخك واخليكي ما تقدري تقدي بعدا	Iraq	iq_Dihok
TRAIN_331	صباااااح النوووور ي وجه السعد	Yemen	ye_Aden
TRAIN_332	#جملة_مافي_أم_ما_قالتها أربع وعشرين ساعة على هلجوال	Saudi_Arabia	sa_Al-Quassim
TRAIN_333	 USER  ياعيني وين هذا يكيرلا	Tunisia	tn_Mahdia
TRAIN_334	سي رزقي عاند وما تحسدش ههه	Algeria	dz_Batna
TRAIN_335	ليبي ومرته #متعاركين طلعو بالسياره وفي طريقهم شافوا .. سياره معبيه #بقر قتله مرته يقربولك قاللها اي هادو #انساباتي #فنون_القصف	Libya	ly_Darnah
TRAIN_336	مصري، زمالكاوي، برشلوني، ارجنتيني .. مين أسعد واحِد فالمجرّه نااو ؟!. ده الحل . URL 	Syria	sy_Damascus-City
TRAIN_337	الشغل بيعيّش الكراش دوزنت!	Syria	sy_Hama
TRAIN_338	ودي اوقف في حضورك زماني URL  …	United_Arab_Emirates	ae_Dubai
TRAIN_339	كنا مفتكرينو وطني نظيف	Iraq	iq_Dihok
TRAIN_340	الى بوبجي يافندم	Iraq	iq_Karbala
TRAIN_341	#سبب_العنوسة إحدى اﻷسباب..لما البنت بتشوف حالا كتير ومابيعجبا العجب	Syria	sy_Lattakia
TRAIN_342	قصدك إذا فحطو في آسيا	Bahrain	bh_Capital
TRAIN_343	ههههههههه ولك دراسه يومي كنت ادرس مش عشان امتحان	Palestine	ps_West-Bank
TRAIN_344	يحلمو بيهم من كثر التفكير وكرهم ليهم	Libya	ly_Tripoli
TRAIN_345	ولا عمري روحتها	Egypt	eg_Luxor
TRAIN_346	لعد وين راح الشعر هااا	Iraq	iq_Baghdad
TRAIN_347	خير خير يا كبير	Egypt	eg_Minya
TRAIN_348	مواهب مدفونه واجتهم فرصه يظهروها	Lebanon	lb_Akkar
TRAIN_349	انداري كل واحد بفهم ع حسب مرضه النفسي وبقيسها ع حاله وغالبا بفترض سوء النية ف الله يعين الناس ويشفيهم الا من رحم ربي	Palestine	ps_West-Bank
TRAIN_350	كل اصحابه مسويين	Morocco	ma_Souss-Massa-Draa
TRAIN_351	يا عمري والنبي منظر يبجي	Iraq	iq_Babil
TRAIN_352	مره ثانيه ان شاءالله #تصريفه_دايم_تقولها	Saudi_Arabia	sa_Ha'il
TRAIN_353	والله لعيب بس ما اخذ فرصته	Saudi_Arabia	sa_Asir
TRAIN_354	رجل او حساب عيدروس او حساب بخيتي او حساب توكل او... الخ نام واتغطى اهم شي	Yemen	ye_Aden
TRAIN_355	مبروك وجدان تستاهلي اكثر شاهدين لك يارب	Saudi_Arabia	sa_Makkah
TRAIN_356	شكد حلو تفتح جنطتك ب11 بليل موحتى تدرس لااااااا تاكل الجبس الزاد من الدوام وجبته وياك	Iraq	iq_Al-Muthannia
TRAIN_357	رجلها في داك الوقت ام في هذا الوقت راتبوها	Algeria	dz_Ouargla
TRAIN_358	انا والله مو موّنسني في حياتي الا نوره ,فعاليات اليوم لاتقدر بثمن	Saudi_Arabia	sa_Makkah
TRAIN_359	عادتاً ما يكون لعبي كلش جدي وساد المايك اصلا حته اركز بصوت اللعبه	Iraq	iq_Babil
TRAIN_360	ايه الضحك ده  URL  …	Egypt	eg_Qena
TRAIN_361	يحطط الملك سلمان عذر الزلابه يعنني وطني	Saudi_Arabia	sa_Makkah
TRAIN_362	اغسل يدينك فالجفا من رجوعي الحب شي و عزة النّفس أشياء !	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_363	انا مجاليش حتى عجوة من غير بسكوت يا سيدو احنا مش قد المقام يا صاحبى	Egypt	eg_Luxor
TRAIN_364	هتعرف ياد انت وهو	Egypt	eg_Luxor
TRAIN_365	اذا احد فضل غيرك عليك....لا تزعل وتاخذها بحساسية...... لانه من الصعب اقناع القرد ان الفراولة الذ من الموز....	Libya	ly_Tripoli
TRAIN_366	اخدناها بجدية تسلمى	Algeria	dz_Béchar
TRAIN_367	الحرب ليست جهوية، الحرب ليست بين مناطق ليبية أو مدن أو أقاليم، شوفوا الصحافة العالمية كيف تتناول في الوضع في ليبيا، شوفوا تحليلهم للأوضاع، متبعين الشأن الليبي من 2011. رجاء ما حد يستسهل تكييف الحرب و يقول بكل بساطة أنها حرب جهوية.	Libya	ly_Tripoli
TRAIN_368	اكثر شي استمتع بيه لمن انسان يجذب عليك و انت تعرف كل الي يكولة بجذبه و بصدكه و لمن يدعي اشياء و انت تعرف كلش زين هل اشياء مو حقيقيه يا اخي ونسه خصوصا لمن تسايرة بيهن و تقنعه انو انت مصدك	Iraq	iq_Al-Anbar
TRAIN_369	""" USER  وانت من آهله ومبرووك الدوري ابوفيصل \"""""	Saudi_Arabia	sa_Ar-Riyad
TRAIN_370	هاااااا شكراً كنت افكر وش ترجمتها من فتره	Somalia	so_Banaadir
TRAIN_371	#الابتعاث_افسد_بناتنا_وشبابنا الابتعاث مفيد للاستفاده من خبرات وجامعات الدول المتقدمه بس للاسف بعض الطلبه لم يعي معنى الابتعاث	Iraq	iq_Basra
TRAIN_372	والله ما انا فاكر كنت باخد عربي اصلا ولا اي  URL  …	Egypt	eg_Beheira
TRAIN_373	يعني اذا نحمد الله ليل ونهار على النعم العدنا مانوفينو نقيطه من حقو ياربي الف الحمد لله والشكر على كلشي	Iraq	iq_Ninawa
TRAIN_374	زييييينة كذب شو تنرفزت كيف نزعتلي القعدة و ايي ايييي قريباً	Syria	sy_Hims
TRAIN_375	ايه .. بعد اول صبي وفي اول حفل عيد زواج راح تلقي مع الخسات شرايح طماطم URL 	Sudan	sd_Khartoum
